2018;6;1;2018.02.08.;35;1 058 195 Ft;47;161 460 Ft;922;2 165 Ft;7489;265 Ft;31070;125 Ft;X;1;1;2;X;1;1;1;2;X;1;2;1;1
2018;5;2;2018.02.04.;0;0 Ft;0;0 Ft;24;100 250 Ft;455;5 290 Ft;4275;1 080 Ft;2;2;X;X;2;X;2;2;1;X;2;X;1;1
2018;5;1;2018.01.31.;0;0 Ft;0;0 Ft;5;258 235 Ft;215;6 005 Ft;2274;1 090 Ft;2;X;2;1;1;X;2;2;1;X;X;1;X;1
2018;4;2;2018.01.28.;0;0 Ft;1;7 562 385 Ft;13;137 675 Ft;142;12 605 Ft;1387;2 475 Ft;2;1;X;X;2;X;1;2;2;X;1;1;2;X
2018;4;1;2018.01.24.;0;0 Ft;0;0 Ft;3;276 810 Ft;51;16 285 Ft;403;3 950 Ft;1;1;X;X;X;1;X;1;1;X;X;2;2;1
2018;3;2;2018.01.21.;0;0 Ft;0;0 Ft;18;75 195 Ft;263;5 145 Ft;1893;1 370 Ft;2;1;1;1;2;2;1;X;2;1;1;2;X;1
2018;3;1;2018.01.17.;0;0 Ft;0;0 Ft;1;635 965 Ft;9;70 665 Ft;148;8 235 Ft;X;1;2;1;X;2;X;1;1;1;X;2;1;1
2018;2;2;2018.01.14.;0;0 Ft;0;0 Ft;8;132 760 Ft;75;14 160 Ft;432;4 710 Ft;1;X;1;1;X;1;1;X;2;X;X;1;1;1
2018;2;1;2018.01.11.;1;29 007 200 Ft;4;544 955 Ft;279;5 860 Ft;3508;465 Ft;18612;170 Ft;1;1;1;1;X;2;1;2;2;X;X;X;2;X
2018;1;2;2018.01.07.;0;0 Ft;5;489 895 Ft;110;16 700 Ft;1208;1 520 Ft;8715;405 Ft;1;1;1;2;1;2;2;1;2;1;1;1;X;X
2018;1;1;2018.01.05.;0;0 Ft;5;1 582 870 Ft;89;13 495 Ft;838;1 435 Ft;5359;430 Ft;X;1;2;2;2;X;1;X;2;2;2;2;X;X
2017;51;2;2017.12.23.;0;0 Ft;0;0 Ft;2;647 860 Ft;16;80 985 Ft;117;21 225 Ft;2;2;2;X;X;X;2;2;X;1;1;1;2;1
2017;51;1;2017.12.20.;0;0 Ft;0;0 Ft;12;57 860 Ft;275;2 525 Ft;2293;580 Ft;1;X;1;1;1;1;2;1;X;1;2;1;X;1
2017;50;2;2017.12.17.;0;0 Ft;0;0 Ft;4;260 565 Ft;81;12 865 Ft;1077;1 855 Ft;2;1;X;X;1;X;2;1;2;2;1;1;2;X
2017;50;1;2017.12.13.;14;1 503 735 Ft;43;211 715 Ft;1407;2 140 Ft;12119;330 Ft;41775;0 Ft;2;1;1;1;1;1;1;2;2;2;X;1;1;X
2017;49;2;2017.12.10.;0;0 Ft;0;0 Ft;0;0 Ft;6;274 305 Ft;89;35 445 Ft;2;2;X;X;X;2;1;X;X;X;X;1;X;2
2017;49;1;2017.12.06.;0;0 Ft;0;0 Ft;26;40 945 Ft;431;2 470 Ft;3941;520 Ft;1;1;2;2;1;X;1;2;1;1;1;2;1;1
2017;48;2;2017.12.03.;0;0 Ft;0;0 Ft;9;129 620 Ft;91;12 820 Ft;702;3 185 Ft;1;1;2;X;1;1;X;2;1;X;1;X;1;2
2017;48;1;2017.11.29.;0;0 Ft;0;0 Ft;6;102 485 Ft;144;4 270 Ft;1525;775 Ft;1;X;2;X;2;1;1;1;1;1;2;1;2;2
2017;47;2;2017.11.26.;0;0 Ft;0;0 Ft;17;57 010 Ft;188;5 155 Ft;1501;1 240 Ft;X;2;1;1;2;X;2;X;X;2;X;1;2;X
2017;47;1;2017.11.22.;57;184 570 Ft;119;38 230 Ft;1881;535 Ft;11896;245 Ft;37783;0 Ft;X;2;2;1;1;2;2;1;1;1;2;1;1;X
2017;46;2;2017.11.19.;0;0 Ft;0;0 Ft;15;75 485 Ft;222;5 100 Ft;1640;1 325 Ft;2;1;2;X;X;1;X;2;1;1;1;X;1;1
2017;46;1;2017.11.16.;0;0 Ft;0;0 Ft;1;550 770 Ft;45;12 240 Ft;409;2 580 Ft;1;X;2;1;1;X;X;X;X;2;1;1;1;1
2017;45;1;2017.11.10.;2;3 645 660 Ft;2;1 576 500 Ft;54;12 180 Ft;314;2 095 Ft;1602;785 Ft;2;2;2;2;1;2;1;1;1;1;1;2;2;1
2017;44;2;2017.11.05.;0;0 Ft;0;0 Ft;2;853 525 Ft;84;12 920 Ft;1256;1 655 Ft;1;X;1;2;2;2;X;2;X;X;2;X;1;1
2017;44;1;2017.11.01.;0;0 Ft;0;0 Ft;0;0 Ft;12;51 810 Ft;104;11 460 Ft;1;X;2;1;2;X;X;1;1;2;X;1;X;1
2017;43;2;2017.10.29.;2;1 526 335 Ft;5;264 015 Ft;98;10 105 Ft;1172;845 Ft;7709;245 Ft;1;1;X;1;2;1;2;X;2;2;1;2;1;1
2017;43;1;2017.10.25.;3;4 843 425 Ft;43;31 630 Ft;747;1 365 Ft;5197;195 Ft;20333;95 Ft;1;2;1;1;2;1;2;1;2;2;2;1;1;X
2017;42;1;2017.10.18.;0;0 Ft;0;0 Ft;33;24 525 Ft;562;1 440 Ft;4160;375 Ft;X;X;2;1;1;2;1;X;2;1;2;1;1;X
2017;41;2;2017.10.15.;0;0 Ft;0;0 Ft;1;965 970 Ft;13;74 305 Ft;148;12 510 Ft;X;1;1;2;2;X;2;X;2;2;2;1;1;1
2017;41;1;2017.10.11.;1;1 715 120 Ft;3;247 225 Ft;154;3 610 Ft;1758;315 Ft;9882;110 Ft;1;1;1;X;1;1;2;2;X;1;1;2;1;1
2017;40;2;2017.10.08.;70;121 780 Ft;199;7 370 Ft;2156;510 Ft;10483;105 Ft;30404;70 Ft;1;2;X;2;2;2;2;1;X;X;1;2;X;1
2017;40;1;2017.10.06.;0;0 Ft;1;2 219 170 Ft;24;32 695 Ft;362;2 170 Ft;2739;550 Ft;2;2;2;2;1;1;X;X;X;X;1;2;2;1
2017;39;2;2017.10.01.;0;0 Ft;0;0 Ft;2;439 820 Ft;29;30 330 Ft;384;4 390 Ft;2;2;X;2;2;X;1;X;2;1;2;1;X;2
2017;39;1;2017.09.27.;1;1 636 755 Ft;1;707 785 Ft;88;6 030 Ft;923;575 Ft;4811;210 Ft;2;2;1;1;2;X;2;2;2;1;2;1;2;1
2017;38;2;2017.09.24.;54;88 655 Ft;65;31 850 Ft;979;1 105 Ft;7341;145 Ft;27804;75 Ft;1;X;1;2;1;1;2;1;1;1;1;1;X;1
2017;38;1;2017.09.20.;0;0 Ft;0;0 Ft;37;12 730 Ft;327;1 440 Ft;2018;445 Ft;2;1;X;2;2;2;1;X;X;2;1;1;2;2
2017;37;2;2017.09.17.;1;10 923 145 Ft;5;944 705 Ft;126;9 840 Ft;1302;950 Ft;7175;330 Ft;2;1;2;X;X;1;1;X;2;1;2;1;X;2
2017;37;1;2017.09.13.;0;0 Ft;0;0 Ft;6;131 850 Ft;111;7 125 Ft;1013;1 495 Ft;1;2;1;2;2;1;X;X;X;2;1;2;X;1
2017;36;2;2017.09.10.;0;0 Ft;0;0 Ft;4;377 935 Ft;63;16 635 Ft;512;3 925 Ft;1;X;1;2;X;1;X;1;1;1;1;2;1;2
2017;36;1;2017.09.06.;0;0 Ft;0;0 Ft;0;0 Ft;6;77 270 Ft;53;16 765 Ft;1;1;2;1;X;2;X;2;X;1;X;2;X;2
2017;35;2;2017.09.03.;6;762 330 Ft;6;184 955 Ft;123;6 765 Ft;1237;675 Ft;6851;235 Ft;1;X;1;1;1;2;1;2;1;1;1;2;2;2
2017;35;1;2017.09.01.;0;0 Ft;1;868 205 Ft;2;325 575 Ft;24;27 130 Ft;452;2 760 Ft;1;1;1;1;X;X;2;X;1;1;1;1;2;2
2017;34;2;2017.08.27.;2;1 277 190 Ft;7;157 800 Ft;176;4 705 Ft;1834;450 Ft;10040;160 Ft;2;X;1;1;1;2;2;2;1;2;1;2;1;1
2017;34;1;2017.08.25.;3;520 760 Ft;26;25 985 Ft;392;1 295 Ft;2288;220 Ft;8064;120 Ft;1;1;1;2;X;X;1;X;1;1;1;1;X;2
2017;33;2;2017.08.20.;13;573 750 Ft;20;61 380 Ft;379;2 430 Ft;2996;305 Ft;11753;150 Ft;2;2;1;1;1;X;1;2;1;2;2;X;2;1
2017;33;1;2017.08.18.;0;0 Ft;1;1 997 830 Ft;14;44 990 Ft;292;2 155 Ft;2547;475 Ft;1;1;1;1;2;1;1;1;2;2;X;X;1;X
2017;32;1;2017.08.09.;5;219 630 Ft;43;11 045 Ft;1538;230 Ft;7801;135 Ft;15888;0 Ft;1;1;1;X;1;1;1;1;1;1;2;2;1;X
2017;31;2;2017.08.06.;5;2 152 065 Ft;7;175 675 Ft;152;6 070 Ft;1402;660 Ft;6800;260 Ft;X;1;1;X;2;1;1;1;X;1;2;X;1;X
2017;31;1;2017.08.02.;0;0 Ft;2;1 711 700 Ft;43;16 465 Ft;394;1 795 Ft;2585;525 Ft;1;1;1;1;1;2;1;2;1;X;1;X;2;X
2017;30;2;2017.07.30.;0;0 Ft;0;0 Ft;4;191 850 Ft;77;9 965 Ft;780;1 885 Ft;2;2;1;2;1;2;1;X;1;X;X;1;1;X
2017;30;1;2017.07.26.;0;0 Ft;0;0 Ft;1;444 420 Ft;21;21 165 Ft;209;4 075 Ft;1;2;X;1;2;1;1;X;1;1;1;X;X;X
2017;29;2;2017.07.23.;0;0 Ft;0;0 Ft;6;107 940 Ft;138;4 695 Ft;1145;1 085 Ft;X;2;X;2;1;2;1;1;1;2;2;X;1;1
2017;29;1;2017.07.20.;1;13 975 660 Ft;1;6 043 530 Ft;32;60 500 Ft;341;2 885 Ft;2461;765 Ft;2;2;X;2;1;X;1;1;1;1;X;1;X;2
2017;28;2;2017.07.16.;0;0 Ft;0;0 Ft;0;0 Ft;6;158 660 Ft;80;22 805 Ft;X;2;1;2;X;X;2;X;1;X;2;2;1;1
2017;28;1;2017.07.13.;0;0 Ft;0;0 Ft;2;999 265 Ft;24;30 185 Ft;131;10 600 Ft;1;X;2;X;2;1;2;X;2;2;2;2;2;X
2017;27;2;2017.07.09.;0;0 Ft;0;0 Ft;0;0 Ft;6;120 755 Ft;75;18 515 Ft;X;1;X;2;2;2;X;2;1;X;1;X;1;1
2017;27;1;2017.07.07.;0;0 Ft;0;0 Ft;0;0 Ft;21;26 170 Ft;280;3 760 Ft;2;2;1;2;X;X;X;X;2;2;1;2;1;1
2017;26;1;2017.06.30.;31;43 100 Ft;43;13 435 Ft;611;710 Ft;3613;120 Ft;11223;75 Ft;X;1;2;1;2;1;1;1;1;1;1;X;2;1
2017;25;2;2017.06.25.;1;4 382 150 Ft;2;515 060 Ft;17;45 445 Ft;175;4 415 Ft;1315;1 125 Ft;1;2;X;2;1;2;1;1;1;X;1;2;1;1
2017;25;1;2017.06.22.;1;1 212 670 Ft;1;524 400 Ft;26;15 125 Ft;322;1 220 Ft;2093;360 Ft;2;1;1;1;2;1;1;X;1;2;1;1;2;X
2017;24;2;2017.06.18.;14;936 460 Ft;20;113 345 Ft;365;2 985 Ft;2907;375 Ft;12106;170 Ft;1;X;1;1;1;2;1;2;1;X;1;X;X;2
2017;24;1;2017.06.15.;0;0 Ft;0;0 Ft;6;101 860 Ft;119;5 135 Ft;1086;1 080 Ft;X;1;1;1;1;X;1;2;1;X;1;1;1;1
2017;23;1;2017.06.09.;0;0 Ft;1;618 725 Ft;42;11 050 Ft;489;950 Ft;2731;325 Ft;1;X;1;1;1;2;1;2;X;2;1;1;1;X
2017;22;2;2017.06.04.;0;0 Ft;1;1 444 660 Ft;31;22 875 Ft;253;2 805 Ft;1849;735 Ft;2;1;1;1;X;1;1;1;1;X;1;1;X;X
2017;22;1;2017.06.02.;0;0 Ft;0;0 Ft;3;124 775 Ft;16;23 395 Ft;129;5 560 Ft;X;2;1;X;2;1;X;1;1;1;2;1;X;2
2017;21;2;2017.05.28.;48;63 305 Ft;55;23 890 Ft;953;1 035 Ft;6393;155 Ft;23598;80 Ft;1;2;1;1;2;2;1;1;1;2;1;1;1;2
2017;21;1;2017.05.25.;1;1 060 955 Ft;1;458 790 Ft;12;28 675 Ft;81;4 250 Ft;677;975 Ft;X;2;X;1;2;X;1;1;1;1;2;X;1;2
2017;20;2;2017.05.21.;4;782 645 Ft;17;79 635 Ft;481;2 110 Ft;4844;210 Ft;21213;90 Ft;1;2;2;1;1;X;1;1;X;2;1;1;1;2
2017;20;1;2017.05.19.;1;37 543 370 Ft;1;11 544 840 Ft;62;32 580 Ft;721;2 800 Ft;5107;760 Ft;2;2;1;X;2;X;1;2;1;2;2;X;X;2
2017;19;2;2017.05.14.;0;0 Ft;0;0 Ft;11;184 635 Ft;177;11 475 Ft;1715;2 270 Ft;2;X;X;X;2;2;1;2;1;X;2;2;1;1
2017;19;1;2017.05.12.;0;0 Ft;0;0 Ft;10;102 765 Ft;166;6 190 Ft;1319;1 495 Ft;1;1;2;2;1;1;1;X;1;2;X;1;1;X
2017;18;2;2017.05.07.;0;0 Ft;0;0 Ft;4;395 270 Ft;33;47 910 Ft;376;8 060 Ft;1;X;2;X;2;X;1;1;X;X;1;1;X;2
2017;18;1;2017.05.05.;0;0 Ft;0;0 Ft;16;43 990 Ft;303;2 325 Ft;1942;695 Ft;1;2;1;2;1;1;1;2;1;X;1;1;2;2
2017;17;2;2017.04.30.;0;0 Ft;0;0 Ft;2;647 580 Ft;37;35 005 Ft;337;7 365 Ft;1;X;2;X;2;1;1;1;X;2;1;X;2;1
2017;17;1;2017.04.28.;0;0 Ft;2;1 699 770 Ft;88;10 030 Ft;1408;625 Ft;8422;200 Ft;2;1;2;2;X;1;1;1;2;1;1;1;2;X
2017;16;2;2017.04.23.;0;0 Ft;0;0 Ft;3;555 695 Ft;49;24 975 Ft;581;4 035 Ft;1;X;1;2;1;X;1;X;2;1;1;1;X;2
2017;16;1;2017.04.21.;0;0 Ft;0;0 Ft;0;0 Ft;8;55 425 Ft;85;10 000 Ft;2;X;1;X;X;1;X;1;X;X;1;X;X;1
2017;15;2;2017.04.15.;0;0 Ft;6;215 100 Ft;100;9 680 Ft;917;1 055 Ft;4913;380 Ft;2;X;X;X;1;1;1;1;1;1;1;1;X;2
2017;15;1;2017.04.14.;1;6 946 610 Ft;4;213 410 Ft;102;6 275 Ft;921;695 Ft;4614;265 Ft;1;2;1;2;2;1;X;1;1;1;1;1;1;X
2017;14;2;2017.04.09.;0;0 Ft;1;2 150 295 Ft;15;75 345 Ft;342;3 305 Ft;3392;640 Ft;1;2;1;1;1;1;X;2;1;X;1;2;1;2
2017;14;1;2017.04.05.;0;0 Ft;0;0 Ft;17;28 385 Ft;234;2 060 Ft;1844;500 Ft;X;2;1;1;1;1;2;2;1;2;X;1;X;1
2017;13;2;2017.04.02.;1;6 747 775 Ft;1;2 053 090 Ft;47;23 580 Ft;629;1 760 Ft;3914;545 Ft;1;1;X;1;1;X;X;X;2;2;1;1;X;X
2017;13;1;2017.03.29.;0;0 Ft;0;0 Ft;1;431 505 Ft;10;43 150 Ft;95;8 705 Ft;2;X;2;2;2;1;2;1;1;1;2;X;1;2
2017;12;2;2017.03.26.;7;717 220 Ft;21;103 385 Ft;545;2 115 Ft;5616;205 Ft;26111;85 Ft;1;1;1;X;X;1;2;1;1;1;2;2;1;X
2017;12;1;2017.03.24.;0;0 Ft;0;0 Ft;7;67 890 Ft;124;3 830 Ft;758;1 200 Ft;1;X;2;1;1;2;X;2;2;1;1;1;X;2
2017;11;2;2017.03.19.;10;487 080 Ft;10;140 055 Ft;219;4 795 Ft;1692;620 Ft;8617;235 Ft;1;1;1;1;X;2;2;X;1;2;1;X;2;1
2017;11;1;2017.03.17.;0;0 Ft;1;705 755 Ft;28;18 905 Ft;268;1 975 Ft;1785;570 Ft;1;1;1;X;2;X;1;2;X;1;1;1;1;X
2017;10;2;2017.03.12.;1;5 125 850 Ft;3;738 860 Ft;53;31 365 Ft;536;2 155 Ft;3638;610 Ft;1;1;2;X;X;1;1;2;2;1;1;1;1;2
2017;10;1;2017.03.10.;0;0 Ft;0;0 Ft;0;0 Ft;14;36 325 Ft;197;4 950 Ft;2;2;1;1;X;X;2;1;X;X;2;X;1;1
2017;9;2;2017.03.05.;1;4 987 770 Ft;1;2 156 875 Ft;22;50 545 Ft;385;2 890 Ft;2946;725 Ft;2;1;1;2;1;1;2;1;2;1;X;2;X;2
2017;9;1;2017.03.01.;0;0 Ft;0;0 Ft;22;22 985 Ft;248;2 040 Ft;1941;500 Ft;1;1;2;1;2;1;1;X;X;1;X;2;1;2
2017;8;2;2017.02.26.;10;1 262 765 Ft;32;170 645 Ft;1260;1 875 Ft;10489;155 Ft;38307;80 Ft;X;1;1;2;1;X;2;1;1;2;2;2;1;2
2017;8;1;2017.02.22.;0;0 Ft;0;0 Ft;0;0 Ft;17;42 575 Ft;227;6 110 Ft;2;1;1;X;1;1;2;2;1;1;2;X;X;2
2017;7;2;2017.02.19.;0;0 Ft;0;0 Ft;31;35 400 Ft;345;3 180 Ft;2464;855 Ft;X;1;1;2;X;2;X;2;2;2;X;2;1;1
2017;7;1;2017.02.17.;0;0 Ft;0;0 Ft;24;26 485 Ft;331;1 920 Ft;2241;545 Ft;1;1;1;2;2;1;2;1;X;1;2;2;1;2
2017;6;2;2017.02.12.;3;1 190 210 Ft;5;308 810 Ft;115;10 070 Ft;1633;710 Ft;8584;260 Ft;1;2;1;2;1;2;1;1;1;1;2;1;1;2
2017;6;1;2017.02.08.;18;836 320 Ft;31;209 990 Ft;515;2 170 Ft;3658;305 Ft;15811;135 Ft;X;1;1;2;2;X;2;1;1;1;1;X;1;2
2017;5;2;2017.02.05.;0;0 Ft;0;0 Ft;6;558 965 Ft;286;5 275 Ft;3506;825 Ft;X;1;1;1;1;1;1;1;X;1;2;2;2;1
2017;5;1;2017.02.01.;0;0 Ft;0;0 Ft;0;0 Ft;3;240 685 Ft;61;22 685 Ft;X;2;2;1;X;X;1;2;X;X;X;2;2;2
2017;4;2;2017.01.29.;0;0 Ft;0;0 Ft;0;0 Ft;9;124 720 Ft;50;43 030 Ft;2;1;2;2;1;X;2;X;X;X;1;1;2;X
2017;4;1;2017.01.26.;0;0 Ft;0;0 Ft;6;68 435 Ft;130;3 160 Ft;1017;775 Ft;1;1;2;1;X;1;1;1;2;2;1;X;X;1
2017;3;2;2017.01.22.;13;350 280 Ft;14;102 485 Ft;196;5 490 Ft;1733;620 Ft;8283;250 Ft;X;2;1;X;2;1;1;X;2;2;1;1;2;1
2017;3;1;2017.01.18.;0;0 Ft;5;106 875 Ft;101;3 970 Ft;1124;355 Ft;5493;140 Ft;X;1;X;X;1;X;1;1;1;2;1;1;2;2
2017;2;2;2017.01.15.;2;2 455 230 Ft;10;212 345 Ft;131;8 240 Ft;1163;930 Ft;6764;305 Ft;2;2;1;X;2;1;1;1;1;X;2;1;1;1
2017;2;1;2017.01.11.;0;0 Ft;0;0 Ft;197;2 605 Ft;2257;225 Ft;10271;95 Ft;1;X;1;1;2;X;X;1;1;1;1;2;2;1
2017;1;2;2017.01.08.;5;1 771 780 Ft;23;166 560 Ft;598;2 120 Ft;5286;240 Ft;21694;110 Ft;2;1;1;1;1;2;2;2;X;1;X;1;1;X
2017;1;1;2017.01.05.;0;0 Ft;0;0 Ft;1;533 080 Ft;23;23 175 Ft;230;4 440 Ft;2;2;X;2;X;1;1;X;2;1;X;X;1;1
2016;52;2;2016.12.27.;24;388 330 Ft;25;161 210 Ft;536;2 090 Ft;3655;305 Ft;13911;155 Ft;1;1;1;2;1;2;1;2;2;1;1;1;2;2
2016;52;1;2017.01.01.;0;0 Ft;0;0 Ft;3;357 795 Ft;80;13 415 Ft;774;2 660 Ft;1;1;1;1;1;2;2;2;X;X;X;2;X;1
2016;51;1;2016.12.23.;0;0 Ft;0;0 Ft;37;23 485 Ft;384;2 265 Ft;2464;675 Ft;1;1;X;X;2;1;1;1;1;X;X;X;2;X
2016;50;2;2016.12.18.;0;0 Ft;0;0 Ft;3;344 870 Ft;32;32 330 Ft;345;5 750 Ft;1;1;X;1;2;2;1;X;1;2;1;2;2;1
2016;50;1;2016.12.14.;3;2 582 640 Ft;3;1 116 820 Ft;156;5 085 Ft;2231;355 Ft;11714;130 Ft;1;1;2;X;X;2;2;1;2;1;X;1;1;1
2016;49;1;2016.12.11.;0;0 Ft;0;0 Ft;1;1 127 800 Ft;23;49 035 Ft;154;14 035 Ft;X;X;1;1;2;1;2;X;2;2;2;X;2;1
2016;48;2;2016.12.05.;1;8 495 675 Ft;0;0 Ft;85;13 785 Ft;977;1 200 Ft;5689;395 Ft;X;2;X;1;1;2;1;1;2;1;1;2;1;+X
2016;48;1;2016.12.01.;0;0 Ft;4;142 725 Ft;70;6 115 Ft;527;810 Ft;2690;305 Ft;1;X;1;X;1;X;2;2;1;X;1;X;1;+2
2016;47;2;2016.11.28.;1;13 311 015 Ft;3;1 298 635 Ft;84;17 765 Ft;1035;1 440 Ft;7693;370 Ft;1;1;X;X;X;X;1;1;1;2;2;1;1;+2
2016;47;1;2016.11.24.;0;0 Ft;0;0 Ft;8;105 265 Ft;170;4 955 Ft;1728;935 Ft;2;2;1;X;1;2;1;X;X;X;X;2;1;+X
2016;46;2;2016.11.21.;0;0 Ft;0;0 Ft;2;544 180 Ft;26;41 860 Ft;385;5 420 Ft;X;2;1;2;X;2;X;2;2;1;1;1;1;+X
2016;46;1;2016.11.16.;0;0 Ft;0;0 Ft;5;94 620 Ft;74;6 395 Ft;596;1 520 Ft;2;1;X;X;X;2;X;X;1;1;1;2;1;+1
2016;45;2;2016.11.14.;28;123 335 Ft;75;12 975 Ft;1815;550 Ft;12103;240 Ft;41070;0 Ft;1;2;X;1;X;2;1;2;1;1;2;1;1;+X
2016;45;1;2016.11.12.;1;2 364 400 Ft;4;188 210 Ft;155;4 555 Ft;1955;360 Ft;10863;125 Ft;1;1;2;1;X;1;1;1;1;1;1;2;1;+2
2016;44;2;2016.11.07.;7;553 545 Ft;8;92 950 Ft;426;2 455 Ft;4024;260 Ft;17565;115 Ft;X;2;1;2;1;1;1;X;2;2;X;1;1;+2
2016;44;1;2016.11.03.;1;5 777 715 Ft;0;0 Ft;69;9 250 Ft;923;690 Ft;6431;190 Ft;1;2;2;1;X;1;2;1;1;X;X;1;X;+2
2016;43;2;2016.10.31.;0;0 Ft;2;639 805 Ft;55;17 450 Ft;755;1 270 Ft;4965;370 Ft;2;X;2;2;2;X;1;1;2;1;1;X;1;+1
2016;43;1;2016.10.27.;1;5 561 175 Ft;3;542 555 Ft;130;4 875 Ft;1673;380 Ft;8364;145 Ft;1;X;1;1;1;1;2;2;2;2;X;1;1;+1
2016;42;2;2016.10.24.;0;0 Ft;0;0 Ft;4;248 425 Ft;88;11 290 Ft;640;2 975 Ft;1;2;X;1;1;1;1;1;1;1;X;X;1;+1
2016;42;1;2016.10.20.;3;3 358 515 Ft;1;668 510 Ft;291;3 200 Ft;2765;335 Ft;12256;145 Ft;2;2;2;2;1;X;X;1;2;2;2;1;2;+1
2016;41;2;2016.10.17.;0;0 Ft;0;0 Ft;1;1 686 445 Ft;4;268 670 Ft;105;19 615 Ft;1;X;1;X;X;X;1;1;2;2;1;2;X;+2
2016;41;1;2016.10.12.;0;0 Ft;1;815 685 Ft;0;0 Ft;27;22 660 Ft;353;3 320 Ft;X;1;2;1;X;1;1;X;X;2;1;X;2;+2
2016;40;2;2016.10.10.;1;3 054 765 Ft;2;384 850 Ft;91;9 515 Ft;1284;675 Ft;8886;185 Ft;1;1;X;1;1;1;2;X;2;1;2;2;2;+1
2016;40;1;2016.10.08.;36;193 470 Ft;53;28 805 Ft;1340;700 Ft;7904;120 Ft;25007;70 Ft;X;X;X;1;1;1;2;1;X;1;1;1;1;+2
2016;39;2;2016.10.03.;0;0 Ft;0;0 Ft;5;196 765 Ft;44;22 360 Ft;262;7 195 Ft;X;1;1;X;1;X;1;2;2;1;2;1;1;+1
2016;39;1;2016.09.29.;3;2 883 855 Ft;3;180 440 Ft;378;2 150 Ft;3147;260 Ft;13218;120 Ft;X;1;X;2;1;1;2;1;2;1;2;X;X;+1
2016;38;2;2016.09.26.;0;0 Ft;2;1 212 250 Ft;22;50 610 Ft;301;3 700 Ft;2110;1 010 Ft;X;2;1;1;X;2;2;1;X;2;1;1;X;+X
2016;38;1;2016.09.22.;0;0 Ft;0;0 Ft;5;140 990 Ft;84;8 390 Ft;634;2 130 Ft;X;1;X;2;X;2;2;1;2;X;1;X;X;+X
2016;37;2;2016.09.19.;2;1 742 375 Ft;6;169 990 Ft;149;6 845 Ft;1531;665 Ft;8732;225 Ft;2;1;1;1;1;2;X;1;2;1;1;1;1;+1
2016;37;1;2016.09.15.;3;3 152 410 Ft;10;228 640 Ft;190;5 685 Ft;1412;765 Ft;6855;300 Ft;X;1;1;1;2;2;X;X;2;2;1;2;X;+X
2016;36;2;2016.09.12.;0;0 Ft;0;0 Ft;5;229 810 Ft;136;8 450 Ft;1299;1 695 Ft;1;1;2;1;1;X;1;1;1;2;2;1;1;+2
2016;36;1;2016.09.07.;0;0 Ft;1;820 690 Ft;13;47 345 Ft;145;4 245 Ft;1089;1 085 Ft;X;1;X;X;2;1;1;X;1;1;1;1;X;+X
2016;35;2;2016.09.05.;4;897 905 Ft;0;0 Ft;87;9 345 Ft;848;960 Ft;4519;345 Ft;2;1;1;1;1;2;1;X;X;2;X;X;2;+2
2016;35;1;2016.09.02.;1;13 187 240 Ft;0;0 Ft;8;116 385 Ft;92;10 120 Ft;924;1 930 Ft;1;2;X;X;1;1;2;2;2;1;1;2;1;+1
2016;34;2;2016.08.29.;0;0 Ft;1;2 721 335 Ft;27;49 150 Ft;361;3 675 Ft;2665;955 Ft;1;1;2;1;1;X;2;1;X;1;X;1;2;+X
2016;34;1;2016.08.25.;0;0 Ft;0;0 Ft;4;178 480 Ft;58;12 310 Ft;437;3 130 Ft;2;1;X;1;X;X;1;1;X;2;2;X;X;+1
2016;33;2;2016.08.22.;0;0 Ft;1;1 203 000 Ft;7;128 895 Ft;66;13 670 Ft;970;1 785 Ft;1;2;2;1;2;X;1;1;1;1;1;2;X;+1
2016;33;1;2016.08.18.;9;5 791 915 Ft;2;1 337 295 Ft;308;6 215 Ft;2852;670 Ft;14501;255 Ft;2;X;1;X;2;1;2;2;1;X;1;2;1;+1
2016;32;2;2016.08.15.;0;0 Ft;0;0 Ft;18;132 145 Ft;371;6 410 Ft;3403;1 340 Ft;2;1;X;1;1;1;X;2;2;X;X;1;2;+2
2016;32;1;2016.08.11.;0;0 Ft;0;0 Ft;3;349 495 Ft;16;65 530 Ft;84;23 925 Ft;X;2;1;X;X;X;1;X;X;X;1;1;1;+2
2016;31;2;2016.08.08.;0;0 Ft;0;0 Ft;11;142 740 Ft;161;9 750 Ft;1426;2 110 Ft;X;2;2;2;2;2;1;1;2;X;2;1;X;+2
2016;31;1;2016.08.04.;0;0 Ft;0;0 Ft;1;1 022 325 Ft;64;15 975 Ft;676;2 900 Ft;1;2;X;1;1;1;1;1;2;1;1;X;2;+1
2016;30;2;2016.08.01.;0;0 Ft;0;0 Ft;1;1 334 680 Ft;48;27 805 Ft;512;4 995 Ft;1;X;1;1;1;X;X;1;2;2;1;2;X;+X
2016;30;1;2016.07.28.;0;0 Ft;0;0 Ft;6;131 595 Ft;89;8 870 Ft;683;2 215 Ft;X;X;2;X;X;X;1;1;X;1;X;2;X;+1
2016;29;2;2016.07.25.;0;0 Ft;0;0 Ft;13;75 005 Ft;171;5 700 Ft;1496;1 250 Ft;1;2;2;X;X;X;1;2;2;2;1;2;1;+1
2016;29;1;2016.07.21.;0;0 Ft;14;125 840 Ft;322;1 855 Ft;2674;225 Ft;11061;105 Ft;2;1;X;X;1;1;1;2;1;1;2;1;X;+X
